test_id	test_class	test_method	phpunit_result	assertions	time_s	first_detail_line	structural_layer	structural_area	business_intent	business_invariant	lifecycle_state	capability	actor	authorization	entry_point	authoritative_decision_source	business_decision_ownership	fixture_assumptions	expected_behaviour	failure_classification	evidence	coverage_contribution	coverage_gap	legacy_observation	open_question
Tests\Unit\Domain\Election\Security\Simplified\ConstitutionalObservationContextTest::test_observations_property_is_readonly	Tests\Unit\Domain\Election\Security\Simplified\ConstitutionalObservationContextTest	test_observations_property_is_readonly	PASSED	1	0.000		Domain (structural)	Election Security — simplified model	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\Simplified\ConstitutionalObservationContextTest::test_ordering_is_non_sovereign	Tests\Unit\Domain\Election\Security\Simplified\ConstitutionalObservationContextTest	test_ordering_is_non_sovereign	PASSED	6	0.000		Domain (structural)	Election Security — simplified model	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\Simplified\ParticipationEligibilityEvidenceTest::test_all_properties_are_public_readonly	Tests\Unit\Domain\Election\Security\Simplified\ParticipationEligibilityEvidenceTest	test_all_properties_are_public_readonly	PASSED	7	0.000		Domain (structural)	Election Security — simplified model	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\Simplified\ParticipationEligibilityEvidenceTest::test_has_no_authority_properties	Tests\Unit\Domain\Election\Security\Simplified\ParticipationEligibilityEvidenceTest	test_has_no_authority_properties	PASSED	5	0.000		Domain (structural)	Election Security — simplified model	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\Simplified\ParticipationEligibilityEvidenceTest::test_has_no_behavioral_methods	Tests\Unit\Domain\Election\Security\Simplified\ParticipationEligibilityEvidenceTest	test_has_no_behavioral_methods	PASSED	1	0.000		Domain (structural)	Election Security — simplified model	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\Simplified\ParticipationEligibilityEvidenceTest::test_is_readonly	Tests\Unit\Domain\Election\Security\Simplified\ParticipationEligibilityEvidenceTest	test_is_readonly	PASSED	1	0.000		Domain (structural)	Election Security — simplified model	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\Simplified\ParticipationEligibilityEvidenceTest::test_suspended_voter_still_captures_evidence	Tests\Unit\Domain\Election\Security\Simplified\ParticipationEligibilityEvidenceTest	test_suspended_voter_still_captures_evidence	PASSED	2	0.000		Domain (structural)	Election Security — simplified model	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F10_no_from_trust_state_outside_resolver	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F10_no_from_trust_state_outside_resolver	PASSED	1	0.013		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F10_no_trust_state_to_outcome_mapping_outside_resolver	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F10_no_trust_state_to_outcome_mapping_outside_resolver	PASSED	1	0.012		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\ConstitutionalObservationContext::highestSeverity"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\ConstitutionalObservationContext::highestSeverity"	PASSED	1	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\ConstitutionalObservationContext::overlaySignal"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\ConstitutionalObservationContext::overlaySignal"	PASSED	1	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\ConstitutionalObservationContext::primarySignal"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\ConstitutionalObservationContext::primarySignal"	PASSED	1	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\ConstitutionalObservationContext::strongestSignal"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\ConstitutionalObservationContext::strongestSignal"	PASSED	1	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvaluationEnvelope::highestSeverity"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvaluationEnvelope::highestSeverity"	PASSED	3	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvaluationEnvelope::overlaySignal"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvaluationEnvelope::overlaySignal"	PASSED	3	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvaluationEnvelope::primarySignal"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvaluationEnvelope::primarySignal"	PASSED	3	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvaluationEnvelope::strongestSignal"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvaluationEnvelope::strongestSignal"	PASSED	3	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvidenceEvaluationResult::highestSeverity"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvidenceEvaluationResult::highestSeverity"	PASSED	5	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvidenceEvaluationResult::overlaySignal"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvidenceEvaluationResult::overlaySignal"	PASSED	5	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvidenceEvaluationResult::primarySignal"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvidenceEvaluationResult::primarySignal"	PASSED	5	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvidenceEvaluationResult::strongestSignal"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvidenceEvaluationResult::strongestSignal"	PASSED	5	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvidenceSnapshot::highestSeverity"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvidenceSnapshot::highestSeverity"	PASSED	7	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvidenceSnapshot::overlaySignal"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvidenceSnapshot::overlaySignal"	PASSED	7	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvidenceSnapshot::primarySignal"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvidenceSnapshot::primarySignal"	PASSED	7	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvidenceSnapshot::strongestSignal"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\EvidenceSnapshot::strongestSignal"	PASSED	7	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\OverlaySignal::highestSeverity"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\OverlaySignal::highestSeverity"	PASSED	4	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\OverlaySignal::overlaySignal"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\OverlaySignal::overlaySignal"	PASSED	4	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\OverlaySignal::primarySignal"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\OverlaySignal::primarySignal"	PASSED	4	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\OverlaySignal::strongestSignal"	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F1_no_singular_authority_fields with data set "App\Domain\Election\Security\Simplified\OverlaySignal::strongestSignal"	PASSED	4	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest::test_F2_envelope_plurality_preserves_multiple_signals	Tests\Unit\Domain\Election\Security\SovereigntyConvergenceFitnessTest	test_F2_envelope_plurality_preserves_multiple_signals	PASSED	1	0.000		Domain (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
