seq	document_id	order_key	order_evidence	step	mtime	lane	bytes	n_math	n_introduced	introduced_top	path
1943	Q01442	4|001442	4-queue-position		2026-08-30T23:48	verification	4846	0	0		docs/knowledgeos/brainstorming/verification/step-281/exec/test_repair_selection.py
1944	Q01443	4|001443	4-queue-position		2026-08-30T23:48	verification	4919	0	0		docs/knowledgeos/brainstorming/verification/step-281/exec/__pycache__/repairs.cpython-313.pyc
1945	Q01444	4|001444	4-queue-position		2026-08-30T23:48	verification	3638	0	0		docs/knowledgeos/brainstorming/verification/step-281/exec/OUT-REPAIR-SELECTION.txt
1946	Q01445	4|001445	4-queue-position		2026-08-30T23:48	verification	2088	0	0		docs/knowledgeos/brainstorming/verification/step-281/exec/test_distinguishability.py
1947	Q01446	4|001446	4-queue-position		2026-08-30T23:48	verification	928	0	0		docs/knowledgeos/brainstorming/verification/step-281/exec/OUT-DISTINGUISHABILITY.txt
1948	Q01447	4|001447	4-queue-position		2026-08-30T23:48	verification	2007	0	0		docs/knowledgeos/brainstorming/verification/step-281/exec/test_invariant_preservation.py
1949	Q01448	4|001448	4-queue-position		2026-08-30T23:48	verification	1216	0	0		docs/knowledgeos/brainstorming/verification/step-281/exec/OUT-INVARIANTS.txt
1950	Q01449	4|001449	4-queue-position		2026-08-30T23:49	verification	2486	0	0		docs/knowledgeos/brainstorming/verification/step-281/exec/test_e4_rerun.py
1951	Q01450	4|001450	4-queue-position		2026-08-30T23:49	verification	998	0	0		docs/knowledgeos/brainstorming/verification/step-281/exec/OUT-E4-RERUN.txt
1952	Q01451	4|001451	4-queue-position		2026-08-30T23:49	verification	2831	0	0		docs/knowledgeos/brainstorming/verification/step-281/exec/test_affected_falsification.py
1953	Q01452	4|001452	4-queue-position		2026-08-30T23:49	verification	17111	0	0		docs/knowledgeos/brainstorming/verification/step-281/exec/__pycache__/kos279.cpython-313.pyc
1954	Q01453	4|001453	4-queue-position		2026-08-30T23:49	verification	1044	0	0		docs/knowledgeos/brainstorming/verification/step-281/exec/OUT-AFFECTED-TESTS.txt
1955	Q01454	4|001454	4-queue-position		2026-08-30T23:49	verification	40	0	0		docs/knowledgeos/brainstorming/verification/step-281/exec/OUT-TIMESTAMP.txt
1956	Q01455	4|001455	4-queue-position		2026-08-30T23:49	verification	2420	0	0		docs/knowledgeos/brainstorming/verification/step-281/exec/test_minimality.py
1957	Q01456	4|001456	4-queue-position		2026-08-30T23:49	verification	1377	0	0		docs/knowledgeos/brainstorming/verification/step-281/exec/OUT-MINIMALITY.txt
1958	Q01457	4|001457	4-queue-position		2026-08-30T23:50	verification	2752	0	0		docs/knowledgeos/brainstorming/verification/step-281/01-REPAIR-SELECTION.md
1959	Q01458	4|001458	4-queue-position		2026-08-30T23:50	verification	1413	0	0		docs/knowledgeos/brainstorming/verification/step-281/02-DISTINGUISHABILITY-PROOF.md
1960	Q01459	4|001459	4-queue-position		2026-08-30T23:50	verification	1358	0	0		docs/knowledgeos/brainstorming/verification/step-281/03-MINIMALITY-PROOF.md
1961	Q01460	4|001460	4-queue-position		2026-08-30T23:50	verification	1424	0	0		docs/knowledgeos/brainstorming/verification/step-281/04-INVARIANT-PRESERVATION-PROOF.md
1962	Q01461	4|001461	4-queue-position		2026-08-30T23:50	verification	1185	0	0		docs/knowledgeos/brainstorming/verification/step-281/05-E4-RERUN-RESULTS.md
1963	Q01462	4|001462	4-queue-position		2026-08-30T23:50	verification	1086	0	0		docs/knowledgeos/brainstorming/verification/step-281/06-AFFECTED-TESTS-RERUN-RESULTS.md
1964	Q01463	4|001463	4-queue-position		2026-08-30T23:51	verification	1983	0	0		docs/knowledgeos/brainstorming/verification/step-281/07-GAP-REGISTER-UPDATE.md
1965	Q01464	4|001464	4-queue-position		2026-08-30T23:51	verification	1994	0	0		docs/knowledgeos/brainstorming/verification/step-281/08-INTERNAL-CLOSURE-VERDICT.md
1966	Q01466	4|001466	4-queue-position		2026-08-31T00:22	verification	11097	1	0		docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/10-GAP-UPDATE-STEPS-281-282.md
1967	Q01467	4|001467	4-queue-position		2026-08-31T00:23	verification	108151	0	0		docs/knowledgeos/brainstorming/verification/gap-discovery/00A-CORPUS-FILE-INDEX.md
1968	Q01468	4|001468	4-queue-position		2026-08-31T00:23	verification	7971	0	0		docs/knowledgeos/brainstorming/verification/step-282/exec/kos279.py
1969	Q01469	4|001469	4-queue-position		2026-08-31T00:23	verification	2550	0	0		docs/knowledgeos/brainstorming/verification/step-282/exec/repairs.py
1970	Q01470	4|001470	4-queue-position		2026-08-31T00:23	verification	5567	0	0		docs/knowledgeos/brainstorming/verification/step-282/exec/f21_probability_necessity.py
1971	Q01471	4|001471	4-queue-position		2026-08-31T00:23	verification	3904	0	0		docs/knowledgeos/brainstorming/verification/step-282/exec/OUT-F21.txt
1972	Q01472	4|001472	4-queue-position		2026-08-31T00:24	verification	440	0	0		docs/knowledgeos/brainstorming/verification/step-282/exec/kosfix.py
1973	Q01473	4|001473	4-queue-position		2026-08-31T00:24	verification	2897	0	0		docs/knowledgeos/brainstorming/verification/step-282/exec/f15_nonidentifiability.py
1974	Q01474	4|001474	4-queue-position		2026-08-31T00:24	verification	1835	0	0		docs/knowledgeos/brainstorming/verification/step-282/exec/__pycache__/kosfix.cpython-313.pyc
1975	Q01475	4|001475	4-queue-position		2026-08-31T00:24	verification	2159	0	0		docs/knowledgeos/brainstorming/verification/step-282/exec/OUT-F15.txt
1976	Q01476	4|001476	4-queue-position		2026-08-31T00:25	verification	3178	0	0		docs/knowledgeos/brainstorming/verification/step-282/exec/f17_f18_qt.py
1977	Q01477	4|001477	4-queue-position		2026-08-31T00:25	verification	2085	0	0		docs/knowledgeos/brainstorming/verification/step-282/exec/OUT-F17-F18.txt
1978	Q01478	4|001478	4-queue-position		2026-08-31T00:25	verification	5697	0	0		docs/knowledgeos/brainstorming/verification/step-282/exec/f16_f19_f20.py
1979	Q01479	4|001479	4-queue-position		2026-08-31T00:25	verification	17111	0	0		docs/knowledgeos/brainstorming/verification/step-282/exec/__pycache__/kos279.cpython-313.pyc
1980	Q01480	4|001480	4-queue-position		2026-08-31T00:25	verification	3405	0	0		docs/knowledgeos/brainstorming/verification/step-282/exec/OUT-F16-F19-F20.txt
1981	Q01481	4|001481	4-queue-position		2026-08-31T00:25	verification	7374	0	0		docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/exec/sufficiency.py
1982	Q01482	4|001482	4-queue-position		2026-08-31T00:25	verification	2958	0	0		docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/exec/OUT-sufficiency.txt
1983	Q01483	4|001483	4-queue-position		2026-08-31T00:26	verification	4735	0	0		docs/knowledgeos/brainstorming/verification/step-282/exec/f14_and_contradictions.py
1984	Q01484	4|001484	4-queue-position		2026-08-31T00:26	verification	4919	0	0		docs/knowledgeos/brainstorming/verification/step-282/exec/__pycache__/repairs.cpython-313.pyc
1985	Q01485	4|001485	4-queue-position		2026-08-31T00:26	verification	3851	0	0		docs/knowledgeos/brainstorming/verification/step-282/exec/OUT-F14-CONTRADICTIONS.txt
1986	Q01486	4|001486	4-queue-position		2026-08-31T00:26	verification	26	0	0		docs/knowledgeos/brainstorming/verification/step-282/exec/OUT-TIMESTAMP.txt
1987	Q01487	4|001487	4-queue-position		2026-08-31T00:26	verification	4966	2	1	Roberts	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/11-E20-RECLASSIFICATION.md
1988	Q01489	4|001489	4-queue-position		2026-08-31T00:26	verification	6882	3	3	Congruent,Expressive,EXPRESSIBILITY	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/12-SUFFICIENCY-DEFINITION.md
1989	Q01490	4|001490	4-queue-position		2026-08-31T00:27	verification	1007	0	0		docs/knowledgeos/brainstorming/verification/step-281/OUT-E4-RERUN.json
1990	Q01491	4|001491	4-queue-position		2026-08-31T00:27	verification	4156	0	0		docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/README.md
1991	Q01492	4|001492	4-queue-position		2026-08-31T00:27	verification	1757	0	0		docs/knowledgeos/brainstorming/verification/step-282/03-THEORY-SCOPE-DECLARATION.md
1992	Q01493	4|001493	4-queue-position		2026-08-31T00:27	verification	1596	0	0		docs/knowledgeos/brainstorming/verification/step-282/04-T3-PROBABILITY-NECESSITY-RESULT.md
1993	Q01494	4|001494	4-queue-position		2026-08-31T00:27	verification	1491	0	0		docs/knowledgeos/brainstorming/verification/step-282/05-T4-NONIDENTIFIABILITY-RESULT.md
1994	Q01495	4|001495	4-queue-position		2026-08-31T00:27	verification	1530	0	0		docs/knowledgeos/brainstorming/verification/step-282/06-QT-REPLAY-SERIALIZATION-RESULT.md
1995	Q01496	4|001496	4-queue-position		2026-08-31T00:28	verification	1493	0	0		docs/knowledgeos/brainstorming/verification/step-282/07-POLICY-KNOWLEDGE-SEPARATION-RESULT.md
1996	Q01497	4|001497	4-queue-position		2026-08-31T00:28	verification	1729	0	0		docs/knowledgeos/brainstorming/verification/step-282/08-DEPENDENCY-CYCLE-RESULT.md
1997	Q01498	4|001498	4-queue-position		2026-08-31T00:28	verification	2475	0	0		docs/knowledgeos/brainstorming/verification/step-282/09-CLOSURE-DIMENSION-MATRIX.md
1998	Q01503	4|001503	4-queue-position		2026-08-31T00:36	verification	5093	0	0		docs/knowledgeos/brainstorming/verification/step-280/exec/kosmodel.py
1999	Q01504	4|001504	4-queue-position		2026-08-31T00:36	verification	5093	0	0		docs/knowledgeos/brainstorming/verification/step-281/exec/kosmodel.py
2000	Q01505	4|001505	4-queue-position		2026-08-31T00:36	verification	5093	0	0		docs/knowledgeos/brainstorming/verification/step-282/exec/kosmodel.py
2001	Q01506	4|001506	4-queue-position		2026-08-31T00:36	verification	14470	0	0		docs/knowledgeos/brainstorming/verification/step-280/exec/__pycache__/kosmodel.cpython-313.pyc
2002	Q01507	4|001507	4-queue-position		2026-08-31T00:36	verification	7042	0	0		docs/knowledgeos/brainstorming/verification/step-280/exec/OUT-E-RESULTS.json
2003	Q01508	4|001508	4-queue-position		2026-08-31T00:36	verification	2892	0	0		docs/knowledgeos/brainstorming/verification/step-280/exec/OUT-F-RESULTS.json
2004	Q01509	4|001509	4-queue-position		2026-08-31T00:36	verification	14470	0	0		docs/knowledgeos/brainstorming/verification/step-281/exec/__pycache__/kosmodel.cpython-313.pyc
2005	Q01510	4|001510	4-queue-position		2026-08-31T00:36	verification	1007	0	0		docs/knowledgeos/brainstorming/verification/step-281/exec/OUT-E4-RERUN.json
2006	Q01511	4|001511	4-queue-position		2026-08-31T00:36	verification	14470	0	0		docs/knowledgeos/brainstorming/verification/step-282/exec/__pycache__/kosmodel.cpython-313.pyc
2007	Q01513	4|001513	4-queue-position		2026-08-31T00:37	verification	1984	0	0		docs/knowledgeos/brainstorming/verification/step-282/02-RESIDUAL-GAP-CLASSIFICATION.md
2008	Q01515	4|001515	4-queue-position		2026-08-31T00:44	verification	2861	0	0		docs/knowledgeos/brainstorming/verification/handoff/02-O-CORE-AUTHORITATIVE-DETERMINATION.md
2009	Q01516	4|001516	4-queue-position		2026-08-31T00:44	verification	3128	0	0		docs/knowledgeos/brainstorming/verification/handoff/03-RECONCILIATION-272A-272B-273-275.md
2010	Q01517	4|001517	4-queue-position		2026-08-31T00:44	verification	1950	0	0		docs/knowledgeos/brainstorming/verification/handoff/04-GOVERNANCE-COLLISION-REGISTER.md
2011	Q01520	4|001520	4-queue-position		2026-08-31T01:02	verification	14579	0	0		docs/knowledgeos/brainstorming/verification/prompts/20260831_0105_prompts.md
2012	Q01522	4|001522	4-queue-position		2026-08-31T16:02	verification	4776	0	0		docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/exec/verify_readiness_claims.py
2013	Q01523	4|001523	4-queue-position		2026-08-31T16:02	verification	3696	0	0		docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/exec/OUT-verify_readiness_claims.txt
2014	Q01524	4|001524	4-queue-position		2026-08-31T16:03	verification	4897	1	5	canon,INVARIANTS,PROHIBITIONS,SIGNATURES,POSTCONDITIONS	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/00-EVIDENCE-BASE-AND-DUPLICATION-NOTICE.md
2015	Q01525	4|001525	4-queue-position		2026-08-31T16:05	verification	7687	3	2	bodies,ILLEGAL	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/02-DERIVATION-DEFINITION-ARCHITECTURE-GAP-MAP.md
2016	Q01526	4|001526	4-queue-position		2026-08-31T16:06	verification	9367	4	1	cells	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/03-OPERATION-TRANSFORMATION-READINESS.md
2017	Q01527	4|001527	4-queue-position		2026-08-31T16:07	verification	8557	0	0		docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/exec/minimum_implementable.py
2018	Q01528	4|001528	4-queue-position		2026-08-31T16:07	verification	6123	0	0		docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/exec/OUT-minimum_implementable.txt
2019	Q01529	4|001529	4-queue-position		2026-08-31T16:08	verification	4509	1	1	InvariantReg	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/04-KNOWLEDGEOS-DEPENDENCY-GRAPH.md
2020	Q01530	4|001530	4-queue-position		2026-08-31T16:08	verification	5001	0	0		docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/05-BOOK-READINESS-MATRIX.md
2021	Q01531	4|001531	4-queue-position		2026-08-31T16:09	verification	6013	0	0		docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/06-CRITICAL-PATH-TO-IMPLEMENTATION.md
2022	Q01532	4|001532	4-queue-position		2026-08-31T16:09	verification	5216	2	0		docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/07-MINIMUM-IMPLEMENTABLE-KNOWLEDGEOS.md
2023	Q01533	4|001533	4-queue-position		2026-08-31T17:38	verification	10386	3	0		docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/09-GAP-UPDATE-STEPS-282-285-AND-EXTERNAL-RESEARCH.md
2024	Q01534	4|001534	4-queue-position		2026-08-31T17:38	verification	6023	0	0		docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/readiness-summary.json
2025	Q01625	4|001625	4-queue-position		2026-09-01T09:27	phase_measure_theory	18512	77	0		docs/knowledgeos/brainstorming/phase_measure_theory/20260901_0927_mathematical_theory_gita_inspired_knowelge-os-model.md
2026	Q02018	4|002018	4-queue-position		2026-09-01T20:09	verification	9697	5	2	normal,COMPATIBLE	docs/knowledgeos/brainstorming/verification/gap-discovery/theory-compatibility/01-DYNAMIC-EPISTEMIC-LOGIC.md
2027	Q02021	4|002021	4-queue-position		2026-09-01T20:10	verification	10744	4	5	AGM,KM,JTMS,CLOSEST,ahead	docs/knowledgeos/brainstorming/verification/gap-discovery/theory-compatibility/02-BELIEF-REVISION.md
2028	Q02024	4|002024	4-queue-position		2026-09-01T20:12	verification	9204	4	4	ruling,WEAKEST,FIT,boxed	docs/knowledgeos/brainstorming/verification/gap-discovery/theory-compatibility/04-INFORMATION-THEORY.md
2029	Q02424	4|002424	4-queue-position		2026-09-02T22:15	verification	4985	1	2	INV,WITHDRAWN	docs/knowledgeos/brainstorming/verification/gap-discovery/gap-update-2026-09-02/00-NEW-ARTIFACT-INVENTORY.md
2030	Q02425	4|002425	4-queue-position		2026-09-02T22:16	verification	14201	12	8	MOVED,CHARACTERIZED,My,rivals,ran,R_mandatory,DYNAMIC,moves	docs/knowledgeos/brainstorming/verification/gap-discovery/gap-update-2026-09-02/01-WHAT-MOVED.md
2031	Q02426	4|002426	4-queue-position		2026-09-02T22:17	verification	4751	2	2	STILL,DOWNWARD	docs/knowledgeos/brainstorming/verification/gap-discovery/gap-update-2026-09-02/02-WHAT-DID-NOT-MOVE.md
2032	Q02427	4|002427	4-queue-position		2026-09-02T22:18	verification	5467	3	2	RAISED,fifth	docs/knowledgeos/brainstorming/verification/gap-discovery/gap-update-2026-09-02/03-MY-OWN-CLAIMS-CORRECTED.md
2033	Q02428	4|002428	4-queue-position		2026-09-02T22:20	verification	5968	4	2	RECORDING,stamp	docs/knowledgeos/brainstorming/verification/gap-discovery/gap-update-2026-09-02/06-AUTHORITY-CLAIMS-AUDIT.md
2034	Q02429	4|002429	4-queue-position		2026-09-02T22:21	verification	7899	4	0		docs/knowledgeos/brainstorming/verification/gap-discovery/gap-update-2026-09-02/07-READINESS-DELTA.md
2035	Q02430	4|002430	4-queue-position		2026-09-02T22:22	verification	3550	0	0		docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/README.md
2036	Q02431	4|002431	4-queue-position		2026-09-02T22:22	verification	8889	0	0		docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/01-IMPLEMENTATION-READINESS-MASTER-MATRIX.md
2037	Q02432	4|002432	4-queue-position		2026-09-02T22:22	verification	8336	4	0		docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/08-GAP-ANALYSIS-VERDICT.md
2038	Q02433	4|002433	4-queue-position		2026-09-02T22:22	verification	4612	0	0		docs/knowledgeos/brainstorming/verification/gap-discovery/theory-compatibility/README.md
2039	Q02434	4|002434	4-queue-position		2026-09-02T22:39	verification	12127	16	9	folder,wrote,REQUIREMENT,ASSUMPTION,NG,TODO,Group,threat,PATTERN	docs/knowledgeos/brainstorming/verification/gap-discovery/gap-update-2026-09-02/08-SCOPE-ERROR-AND-CORRECTIONS.md
2040	Q02435	4|002435	4-queue-position		2026-09-02T22:39	verification	7447	0	0		docs/knowledgeos/brainstorming/verification/gap-discovery/theory-compatibility/00-METHOD-AND-PROVENANCE.md
2041	Q02436	4|002436	4-queue-position		2026-09-02T22:39	verification	9961	4	10	supp,modulo,masses,KOLMOGOROV,INCOMPATIBLE,DEMPSTER,SHAFER,EXACT,SUPPORT,NUMERIC	docs/knowledgeos/brainstorming/verification/gap-discovery/theory-compatibility/03-PROBABILITY-THEORY.md
2042	Q02437	4|002437	4-queue-position		2026-09-02T22:39	verification	11201	6	4	Knightian,yields,MATERIALLY,EMPTY	docs/knowledgeos/brainstorming/verification/gap-discovery/theory-compatibility/05-STATISTICAL-DECISION-THEORY.md
2043	Q02438	4|002438	4-queue-position		2026-09-02T22:39	verification	10435	3	9	barely,notice,CENTRE,TOGETHER,THEY,COVER,PERIPHERY,ALMOST,DISJOINTLY	docs/knowledgeos/brainstorming/verification/gap-discovery/theory-compatibility/06-CROSS-THEORY-SYNTHESIS-AND-VERDICT.md
2044	Q02439	4|002439	4-queue-position		2026-09-02T22:40	verification	10151	9	6	twice,matrix,place,K_engineering,PKS,K_epistemic	docs/knowledgeos/brainstorming/verification/gap-discovery/gap-update-2026-09-02/04-CONVERGENCES.md
