symbol	n_docs	birth_doc	birth_order_key	birth_step	birth_mtime	birth_lane	mtime_first_doc	mtime_first_mtime	order_disagrees	birth_path
induce	1	Q01616	1|00286 	286	2026-09-01T02:42	phase_measure_theory	Q01616	2026-09-01T02:42		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-024209_step_286_continue-into-the-operations-programme-with-the-289-290-boundary.md
Observation_1	1	Q01617	1|00286 	286	2026-09-01T02:45	phase_measure_theory	Q01617	2026-09-01T02:45		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-024558_step_286_reconstruct-the-complete-gita-model-then-resolve-missing-concepts.md
Reality_1	1	Q01617	1|00286 	286	2026-09-01T02:45	phase_measure_theory	Q01617	2026-09-01T02:45		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-024558_step_286_reconstruct-the-complete-gita-model-then-resolve-missing-concepts.md
Reality_2	1	Q01617	1|00286 	286	2026-09-01T02:45	phase_measure_theory	Q01617	2026-09-01T02:45		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-024558_step_286_reconstruct-the-complete-gita-model-then-resolve-missing-concepts.md
assert	1	Q01617	1|00286 	286	2026-09-01T02:45	phase_measure_theory	Q01617	2026-09-01T02:45		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-024558_step_286_reconstruct-the-complete-gita-model-then-resolve-missing-concepts.md
Connect	1	Q01626	1|00286 	286	2026-09-01T09:39	phase_measure_theory	Q01626	2026-09-01T09:39		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-093906_step_286_topological-lens-for-knowledge-structure-connection-separation.md
Disconnect	1	Q01626	1|00286 	286	2026-09-01T09:39	phase_measure_theory	Q01626	2026-09-01T09:39		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-093906_step_286_topological-lens-for-knowledge-structure-connection-separation.md
MergeRegion	1	Q01626	1|00286 	286	2026-09-01T09:39	phase_measure_theory	Q01626	2026-09-01T09:39		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-093906_step_286_topological-lens-for-knowledge-structure-connection-separation.md
SeparateRegion	1	Q01626	1|00286 	286	2026-09-01T09:39	phase_measure_theory	Q01626	2026-09-01T09:39		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-093906_step_286_topological-lens-for-knowledge-structure-connection-separation.md
ExpandBoundary	1	Q01626	1|00286 	286	2026-09-01T09:39	phase_measure_theory	Q01626	2026-09-01T09:39		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-093906_step_286_topological-lens-for-knowledge-structure-connection-separation.md
T_topology	1	Q01626	1|00286 	286	2026-09-01T09:39	phase_measure_theory	Q01626	2026-09-01T09:39		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-093906_step_286_topological-lens-for-knowledge-structure-connection-separation.md
T_dimension	1	Q01626	1|00286 	286	2026-09-01T09:39	phase_measure_theory	Q01626	2026-09-01T09:39		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-093906_step_286_topological-lens-for-knowledge-structure-connection-separation.md
T_value	1	Q01626	1|00286 	286	2026-09-01T09:39	phase_measure_theory	Q01626	2026-09-01T09:39		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-093906_step_286_topological-lens-for-knowledge-structure-connection-separation.md
Topology	1	Q01626	1|00286 	286	2026-09-01T09:39	phase_measure_theory	Q01626	2026-09-01T09:39		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-093906_step_286_topological-lens-for-knowledge-structure-connection-separation.md
Geometry	1	Q01626	1|00286 	286	2026-09-01T09:39	phase_measure_theory	Q01626	2026-09-01T09:39		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-093906_step_286_topological-lens-for-knowledge-structure-connection-separation.md
D_12	1	Q01627	1|00286 	286	2026-09-01T09:42	phase_measure_theory	Q01627	2026-09-01T09:42		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-094230_step_286_undefined-concepts-under-the-topological-infinite-dimensional-statistical-ddd-direction.md
Valid_D	1	Q01627	1|00286 	286	2026-09-01T09:42	phase_measure_theory	Q01627	2026-09-01T09:42		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-094230_step_286_undefined-concepts-under-the-topological-infinite-dimensional-statistical-ddd-direction.md
losing	1	Q01627	1|00286 	286	2026-09-01T09:42	phase_measure_theory	Q01627	2026-09-01T09:42		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-094230_step_286_undefined-concepts-under-the-topological-infinite-dimensional-statistical-ddd-direction.md
Evolving	1	Q01628	1|00286 	286	2026-09-01T09:47	phase_measure_theory	Q01628	2026-09-01T09:47		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-094759_step_286_a-plausible-path-to-a-theoretical-breakthrough-carefully-defined.md
Topological	1	Q01628	1|00286 	286	2026-09-01T09:47	phase_measure_theory	Q01628	2026-09-01T09:47		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-094759_step_286_a-plausible-path-to-a-theoretical-breakthrough-carefully-defined.md
red	1	Q01631	1|00286 	286	2026-09-01T11:52	phase_measure_theory	Q01631	2026-09-01T11:52		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-115204_step_286_reviewer-two-mathematical-overstatements-in-artifact-36.md
green	1	Q01631	1|00286 	286	2026-09-01T11:52	phase_measure_theory	Q01631	2026-09-01T11:52		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-115204_step_286_reviewer-two-mathematical-overstatements-in-artifact-36.md
blue	1	Q01631	1|00286 	286	2026-09-01T11:52	phase_measure_theory	Q01631	2026-09-01T11:52		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-115204_step_286_reviewer-two-mathematical-overstatements-in-artifact-36.md
Typing	1	Q01631	1|00286 	286	2026-09-01T11:52	phase_measure_theory	Q01631	2026-09-01T11:52		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-115204_step_286_reviewer-two-mathematical-overstatements-in-artifact-36.md
H_P1	1	Q01631	1|00286 	286	2026-09-01T11:52	phase_measure_theory	Q01631	2026-09-01T11:52		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-115204_step_286_reviewer-two-mathematical-overstatements-in-artifact-36.md
N_t+1	1	Q01538	1|00287 	287	2026-08-31T20:14	phase_measure_theory	Q01538	2026-08-31T20:14		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-201424_step_287_reviewer-drafts-step-287-invariants-research-and-falsification-mandate.md
T_P	1	Q01538	1|00287 	287	2026-08-31T20:14	phase_measure_theory	Q01538	2026-08-31T20:14		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-201424_step_287_reviewer-drafts-step-287-invariants-research-and-falsification-mandate.md
ADM	1	Q01538	1|00287 	287	2026-08-31T20:14	phase_measure_theory	Q01538	2026-08-31T20:14		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-201424_step_287_reviewer-drafts-step-287-invariants-research-and-falsification-mandate.md
Canonization	1	Q01538	1|00287 	287	2026-08-31T20:14	phase_measure_theory	Q01538	2026-08-31T20:14		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-201424_step_287_reviewer-drafts-step-287-invariants-research-and-falsification-mandate.md
Composing	1	Q00999	1|00288 	288	2026-08-31T22:32	phase_measure_theory	Q00999	2026-08-31T22:32		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/step-288/06-STEP-288-MATHEMATICAL-AUDITS.md
COLLAPSED	1	Q00999	1|00288 	288	2026-08-31T22:32	phase_measure_theory	Q00999	2026-08-31T22:32		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/step-288/06-STEP-288-MATHEMATICAL-AUDITS.md
Article	1	Q01621	1|00290 	290	2026-09-01T02:52	phase_measure_theory	Q01621	2026-09-01T02:52		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-025251_step_290_proposed-as-operation-semantics-research-step-collides-with-n1-adjudication.md
R_o	1	Q01621	1|00290 	290	2026-09-01T02:52	phase_measure_theory	Q01621	2026-09-01T02:52		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-025251_step_290_proposed-as-operation-semantics-research-step-collides-with-n1-adjudication.md
token	1	Q01189	2|2026-08-30		2026-08-30T01:32	verification	Q01189	2026-08-30T01:32		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-101-120.md
Therefore	1	Q01189	2|2026-08-30		2026-08-30T01:32	verification	Q01189	2026-08-30T01:32		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-101-120.md
METHOD	1	Q01189	2|2026-08-30		2026-08-30T01:32	verification	Q01189	2026-08-30T01:32		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-101-120.md
guard	1	Q01189	2|2026-08-30		2026-08-30T01:32	verification	Q01189	2026-08-30T01:32		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-101-120.md
UL	1	Q01189	2|2026-08-30		2026-08-30T01:32	verification	Q01189	2026-08-30T01:32		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-101-120.md
node	1	Q01189	2|2026-08-30		2026-08-30T01:32	verification	Q01189	2026-08-30T01:32		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-101-120.md
boxing	1	Q01189	2|2026-08-30		2026-08-30T01:32	verification	Q01189	2026-08-30T01:32		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-101-120.md
fused	1	Q01189	2|2026-08-30		2026-08-30T01:32	verification	Q01189	2026-08-30T01:32		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-101-120.md
Unless	1	Q01189	2|2026-08-30		2026-08-30T01:32	verification	Q01189	2026-08-30T01:32		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-101-120.md
band	1	Q01189	2|2026-08-30		2026-08-30T01:32	verification	Q01189	2026-08-30T01:32		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-101-120.md
anti	1	Q01189	2|2026-08-30		2026-08-30T01:32	verification	Q01189	2026-08-30T01:32		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-101-120.md
clause	1	Q01189	2|2026-08-30		2026-08-30T01:32	verification	Q01189	2026-08-30T01:32		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-101-120.md
ledger	1	Q01189	2|2026-08-30		2026-08-30T01:32	verification	Q01189	2026-08-30T01:32		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-101-120.md
I_15	1	Q01198	2|2026-08-30		2026-08-30T01:46	verification	Q01198	2026-08-30T01:46		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-159-185.md
I_16	1	Q01198	2|2026-08-30		2026-08-30T01:46	verification	Q01198	2026-08-30T01:46		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-159-185.md
I_17	1	Q01198	2|2026-08-30		2026-08-30T01:46	verification	Q01198	2026-08-30T01:46		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-159-185.md
I_18	1	Q01198	2|2026-08-30		2026-08-30T01:46	verification	Q01198	2026-08-30T01:46		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-159-185.md
I_19	1	Q01198	2|2026-08-30		2026-08-30T01:46	verification	Q01198	2026-08-30T01:46		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-159-185.md
I_20	1	Q01198	2|2026-08-30		2026-08-30T01:46	verification	Q01198	2026-08-30T01:46		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-159-185.md
EvidenceLedger	1	Q01206	2|2026-08-30		2026-08-30T09:00	verification	Q01206	2026-08-30T09:00		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-208-215.md
Compatibility	1	Q01206	2|2026-08-30		2026-08-30T09:00	verification	Q01206	2026-08-30T09:00		docs/knowledgeos/brainstorming/verification/spec/STEP-VERIFY-208-215.md
naming	1	Q00939	2|2026-08-31		2026-08-31T18:53	phase_measure_theory	Q00939	2026-08-31T18:53		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/02-GAP-UPDATE-FROM-HPA-REVIEW-D285-5.md
V_new	1	Q00986	2|2026-08-31		2026-08-31T21:39	phase_measure_theory	Q00986	2026-08-31T21:39		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/08-FINDINGS-FROM-THE-20260826-Q-SERIES.md
C_new	1	Q00986	2|2026-08-31		2026-08-31T21:39	phase_measure_theory	Q00986	2026-08-31T21:39		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/08-FINDINGS-FROM-THE-20260826-Q-SERIES.md
BASE	1	Q00990	2|2026-08-31		2026-08-31T22:16	phase_measure_theory	Q00990	2026-08-31T22:16		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/14-GAP-UPDATE-FROM-THE-025-ALGEBRA-SEAM.md
sense	1	Q00991	2|2026-08-31		2026-08-31T22:21	phase_measure_theory	Q00991	2026-08-31T22:21		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/15-GAP-UPDATE-FROM-STEPS-012-038-195.md
limit	1	Q00991	2|2026-08-31		2026-08-31T22:21	phase_measure_theory	Q00991	2026-08-31T22:21		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/15-GAP-UPDATE-FROM-STEPS-012-038-195.md
G_T	1	Q00991	2|2026-08-31		2026-08-31T22:21	phase_measure_theory	Q00991	2026-08-31T22:21		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/15-GAP-UPDATE-FROM-STEPS-012-038-195.md
But	1	Q00991	2|2026-08-31		2026-08-31T22:21	phase_measure_theory	Q00991	2026-08-31T22:21		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/15-GAP-UPDATE-FROM-STEPS-012-038-195.md
Nine	1	Q01041	2|2026-08-31	288	2026-08-31T23:28	phase_measure_theory	Q01041	2026-08-31T23:28		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/REFINED-STEP-288.md
Either	1	Q01041	2|2026-08-31	288	2026-08-31T23:28	phase_measure_theory	Q01041	2026-08-31T23:28		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/REFINED-STEP-288.md
PREDICATE	1	Q01041	2|2026-08-31	288	2026-08-31T23:28	phase_measure_theory	Q01041	2026-08-31T23:28		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/REFINED-STEP-288.md
DECIDING	1	Q01041	2|2026-08-31	288	2026-08-31T23:28	phase_measure_theory	Q01041	2026-08-31T23:28		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/REFINED-STEP-288.md
EQUALITY	1	Q01041	2|2026-08-31	288	2026-08-31T23:28	phase_measure_theory	Q01041	2026-08-31T23:28		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/REFINED-STEP-288.md
ratify	1	Q01042	2|2026-08-31	289	2026-08-31T23:29	phase_measure_theory	Q01042	2026-08-31T23:29		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/REFINED-STEP-289.md
edges	1	Q01046	2|2026-08-31	291	2026-08-31T23:45	phase_measure_theory	Q01046	2026-08-31T23:45		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/REFINED-STEP-291.md
PROPOSES	1	Q01047	2|2026-08-31	290	2026-08-31T23:45	phase_measure_theory	Q01047	2026-08-31T23:45		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/REFINED-STEP-290.md
marks	1	Q01047	2|2026-08-31	290	2026-08-31T23:45	phase_measure_theory	Q01047	2026-08-31T23:45		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/REFINED-STEP-290.md
Choosing	1	Q01047	2|2026-08-31	290	2026-08-31T23:45	phase_measure_theory	Q01047	2026-08-31T23:45		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/REFINED-STEP-290.md
ENUMERATION	1	Q01073	2|2026-08-31		2026-09-01T22:19	phase_measure_theory	Q01073	2026-09-01T22:19		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/00-INDEX.md
GK	1	Q01048	2|2026-09-01		2026-09-01T00:35	phase_measure_theory	Q01048	2026-09-01T00:35		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/16-GAP-UPDATE-FROM-GITA-CHAPTERS-05-06-07.md
na	1	Q01048	2|2026-09-01		2026-09-01T00:35	phase_measure_theory	Q01048	2026-09-01T00:35		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/16-GAP-UPDATE-FROM-GITA-CHAPTERS-05-06-07.md
splits	1	Q01048	2|2026-09-01		2026-09-01T00:35	phase_measure_theory	Q01048	2026-09-01T00:35		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/16-GAP-UPDATE-FROM-GITA-CHAPTERS-05-06-07.md
Vij	1	Q01048	2|2026-09-01		2026-09-01T00:35	phase_measure_theory	Q01048	2026-09-01T00:35		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/16-GAP-UPDATE-FROM-GITA-CHAPTERS-05-06-07.md
STANDS	1	Q01048	2|2026-09-01		2026-09-01T00:35	phase_measure_theory	Q01048	2026-09-01T00:35		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/16-GAP-UPDATE-FROM-GITA-CHAPTERS-05-06-07.md
double	1	Q01048	2|2026-09-01		2026-09-01T00:35	phase_measure_theory	Q01048	2026-09-01T00:35		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/16-GAP-UPDATE-FROM-GITA-CHAPTERS-05-06-07.md
Sharpening	1	Q01048	2|2026-09-01		2026-09-01T00:35	phase_measure_theory	Q01048	2026-09-01T00:35		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/16-GAP-UPDATE-FROM-GITA-CHAPTERS-05-06-07.md
CORROBORATIVE	1	Q01048	2|2026-09-01		2026-09-01T00:35	phase_measure_theory	Q01048	2026-09-01T00:35		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/16-GAP-UPDATE-FROM-GITA-CHAPTERS-05-06-07.md
Merging	1	Q01048	2|2026-09-01		2026-09-01T00:35	phase_measure_theory	Q01048	2026-09-01T00:35		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/16-GAP-UPDATE-FROM-GITA-CHAPTERS-05-06-07.md
LIFTED	1	Q01048	2|2026-09-01		2026-09-01T00:35	phase_measure_theory	Q01048	2026-09-01T00:35		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/16-GAP-UPDATE-FROM-GITA-CHAPTERS-05-06-07.md
NEGATIVE	1	Q01048	2|2026-09-01		2026-09-01T00:35	phase_measure_theory	Q01048	2026-09-01T00:35		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/16-GAP-UPDATE-FROM-GITA-CHAPTERS-05-06-07.md
MISSED	1	Q01049	2|2026-09-01		2026-09-01T01:00	phase_measure_theory	Q01049	2026-09-01T01:00		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/19-GITA-CANDIDATE-TIERING-COMPLETED-ALL-18-CHAPTERS.md
tma	1	Q01049	2|2026-09-01		2026-09-01T01:00	phase_measure_theory	Q01049	2026-09-01T01:00		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/19-GITA-CANDIDATE-TIERING-COMPLETED-ALL-18-CHAPTERS.md
K_supreme	1	Q01049	2|2026-09-01		2026-09-01T01:00	phase_measure_theory	Q01049	2026-09-01T01:00		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/19-GITA-CANDIDATE-TIERING-COMPLETED-ALL-18-CHAPTERS.md
rose	1	Q01049	2|2026-09-01		2026-09-01T01:00	phase_measure_theory	Q01049	2026-09-01T01:00		docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/research/19-GITA-CANDIDATE-TIERING-COMPLETED-ALL-18-CHAPTERS.md
